170652011	112779
170652011	501098
170654011	568231
170664011	551719
170665011	559647
170665011	565675
170670011	100695
170670011	204748
170670011	568699
170671011	565464
170671011	568699
171355011	213189
171356011	100167
171356011	204466
171356011	550964
171386011	211741
171386011	213302
171386011	565179
17622477051	101991
18194150051	101768
18195127051	302145
1909829051	408254
1910008051	101828
1910008051	566883
1910023051	101828
1910023051	203037
1910023051	205611
1910023051	568495
1910032051	559275
1910047051	112919
1910047051	205221
1910048051	205219
1910049051	205220
1910049051	401178
1910051051	401177
193931011	216661
1954559051	205161
1954559051	210168
1954559051	215976
1954559051	401551
1954559051	412208
1954559051	551591
1954559051	559275
1954560051	406994
1954560051	406997
1954560051	551847
1954560051	559275
1954562051	568204
1954587051	101848
1954588051	101848
1954588051	401369
1954590051	101848
1954591051	101848
1954597051	101848
1954597051	566130
1954597051	566146
1954598051	101833
1954599051	101848
1954601051	566138
196974011	567761
196975011	567816
196991011	208594
1978041051	101828
1978041051	201596
2017184051	505560
2017189051	101875
2017189051	216058
2017190051	101875
2017191051	101875
2017191051	205824
2017191051	301705
2029232051	209080
2032423051	216108
2032424051	201632
2032446051	304766
2033445051	559275
2033445051	565443
2033450051	101737
2033455051	565446
2033456051	101870
2033456051	564419
2033458051	112779
2033458051	204173
2033458051	404052
2033458051	566769
2033460051	101737
2033460051	101870
2033460051	112779
2033462051	101871
2033464051	564419
2033469051	101838
2033470051	507918
2033472051	506290
2033472051	564419
2033472051	564563
2033474051	112779
2033474051	559275
2033475051	564565
2033489051	564022
2033489051	568403
2033496051	210439
2033500051	112779
2033500051	210439
2033501051	112779
2033502051	112816
2033502051	506776
2033503051	210439
2033504051	210435
2033506051	101871
2033506051	304383
2033506051	402231
2033506051	551722
2033507051	560278
2033540051	400766
2033778051	101737
2033778051	216114
2033778051	563338
2033778051	565453
2033778051	565457
2033778051	565458
2033782051	401778
2033784051	565458
2033785051	211741
2033785051	565455
2033785051	567065
2033786051	209969
2033787051	407124
2033788051	503249
2033789051	565458
2033790051	300456
2033790051	565457
2033790051	565458
2033793051	101758
2033793051	564563
2033793051	565536
2033814051	112779
2033814051	112814
2033823051	565448
2033826051	408126
2033828051	564564
2033830051	406398
2033830051	406401
2033831051	200842
2033836051	406426
2033886051	205220
2033886051	210917
2034536051	210411
2034538051	210411
2034540051	506803
2034541051	565510
2038550051	210934
2038550051	565446
2038907051	565431
2038908051	101870
2038908051	111225
2038908051	565676
2038910051	101871
2038910051	216052
2038911051	101870
2038911051	111225
2038912051	101870
2038912051	111225
2038912051	568722
2038914051	565403
2038914051	567838
2038922051	568393
2038924051	567838
2038925051	101871
2038925051	506776
2038943051	565499
2038947051	112779
2038970051	565512
2038975051	112779
2038976051	216108
2038976051	401790
2038976051	565522
2038977051	112779
2038977051	565523
2038978051	101737
2038979051	401790
2038982051	566766
2038983051	210412
2038983051	566766
2038989051	112779
2038991051	112779
2038992051	112779
2038993051	112779
2038994051	101737
2038994051	112779
2039199051	112779
2039199051	567040
2039200051	112779
2039201051	567040
2039201051	567120
2039201051	567418
2039203051	112779
2039204051	101737
2039204051	112779
2039204051	210412
2039205051	101737
2039205051	112779
2039205051	216102
2039205051	216114
2039205051	565494
2039205051	567411
2039206051	112779
2039211051	101737
2039211051	112779
2039213051	112779
2039214051	112779
2039215051	101737
2039215051	112779
2039218051	101737
2039218051	112779
2039222051	111224
2039222051	112779
2039222051	210412
2039222051	565510
2039223051	112779
2039226051	112779
2039226051	567414
2039228051	112779
2039229051	112779
2039232051	112779
2039232051	216108
2039232051	567040
2039232051	567120
2039234051	112779
2039235051	112779
2039235051	567040
2039236051	112779
2039238051	112779
2039242051	112779
2039245051	101737
2039245051	112779
2039247051	112779
2039248051	101737
2039249051	112779
2039251051	112779
2039259051	112779
2039259051	204172
2039259051	210423
2039261051	112779
2039265051	112779
2039267051	101737
2039268051	101737
2039268051	112779
2039269051	101737
2039270051	101737
2039270051	112779
2039270051	567112
2039271051	101737
2039271051	112779
2039273051	101737
2039273051	112779
2039274051	101737
2039274051	112779
2039275051	101737
2039276051	112779
2039276051	566784
2039277051	112779
2039284051	101737
2039284051	112779
2039284051	506789
2039286051	112779
2039287051	506776
2039291051	112779
2039291051	216114
2039292051	506789
2039295051	112779
2039299051	565522
2039302051	216108
2039303051	112779
2039304051	101737
2039304051	112779
2039304051	565367
2039308051	112779
2039308051	216108
2039308051	506789
2039312051	112779
2039314051	101737
2039314051	112779
2039314051	506789
2039316051	101737
2039316051	112779
2039316051	506776
2039316051	506789
2039316051	567164
2039355051	216098
2039356051	101737
2039356051	216098
2039356051	565497
2039358051	216098
2039359051	216098
2039359051	500377
2039364051	401778
2039365051	401778
2039367051	216108
2039371051	216098
2039373051	401778
2039373051	568546
2039374051	506789
2039375051	565497
2039381051	101870
2039384051	216098
2039386051	567037
2039387051	101737
2039387051	112779
2039387051	506789
2039395051	567804
2039397051	401767
2039400051	101764
2039402051	216101
2039404051	101737
2039404051	112779
2039405051	210416
2039405051	565410
2039406051	567279
2039410051	210405
2039411051	216114
2039414051	210416
2039417051	565507
2039418051	216114
2039420051	216099
2039420051	509484
2039422051	401778
2039422051	565507
2039423051	565508
2039424051	565507
2039426051	101737
2039426051	209181
2039426051	210427
2039426051	216114
2039426051	567123
2039427051	216102
2039428051	304426
2039429051	112779
2039429051	209181
2039429051	216102
2039429051	216114
2039429051	401767
2039429051	565494
2039429051	567411
2039430051	401767
2039431051	401761
2039431051	401778
2039432051	401767
2039435051	401767
2039436051	112779
2039436051	401767
2039436051	567407
2039438051	111224
2039438051	210410
2039438051	216102
2039438051	216108
2039438051	401767
2039439051	204173
2039439051	563162
2039439051	567408
2039441051	567411
2039446051	216102
2039446051	565494
2039446051	567414
2039447051	112779
2039447051	209181
2039447051	210412
2039447051	216102
2039447051	565364
2039447051	565493
2039447051	565494
2039447051	566784
2039447051	567415
2039447051	567416
2039449051	401767
2039450051	216102
2039450051	401767
2039451051	209181
2039451051	401767
2039452051	210412
2039452051	401761
2039452051	506776
2039452051	506789
2039466051	216108
